"";"PRECIPITACAO";"PRESSAO";"TEMPERATURA";"UMIDADE";"VENTO";"ACIDENTE";"LUAR";"LUA_DISTANCIA"
"2368";0;967,4;23;64;7,56;0;87;62
"2369";0;967,5;26,2;50;11,88;0;87;62
"2370";0;967,2;27,8;45;11,16;0;87;62
"2371";0;966,7;31;37;9,72;0;87;62
"2372";0;966;31,7;35;11,88;0;87;62
"2373";0;965,1;32,5;34;9,72;0;87;62
"2374";0;964,4;33,4;31;10,08;0;87;62
"2375";0;963,6;33,6;32;6,12;0;87;62
"2376";0;962,6;34,3;26;0,72;0;87;62
"2377";0;962,3;33,6;31;7,56;0;87;62
"2378";0;962,1;31;38;9,72;0;87;62
"2379";0;962,7;29,2;44;11,16;0;87;62
"2380";0;963,7;27,1;52;2,16;0;87;62
"2381";0;964,6;24,8;63;0;0;93;61
"2382";0;965,3;23,4;69;0,72;0;93;61
"2383";0;965,2;22,8;66;2,88;0;93;61
"2384";0;964,6;24,6;54;9,72;0;93;61
"2385";0;964,5;23,2;61;0,36;0;93;61
"2386";0;964,2;22,2;67;2,52;0;93;61
"2387";0;963,6;20,9;74;0,36;0;93;61
"2388";0;963,1;21,1;74;2,52;0;93;61
"2389";0;964;19,7;82;0;0;93;61
"2390";0;964,7;19,7;84;2,88;0;93;61
"2391";0;965,6;21;84;0;0;93;61
"2392";0;966,1;23,7;69;3,6;0;93;61
"2393";0;966,5;26,3;65;2,52;0;93;61
"2394";0;967,1;26,7;66;6,84;0;93;61
"2395";0;968,2;23,6;68;17,64;0;93;61
"2396";0;967,3;22,6;69;21,24;0;93;61
"2397";0;966,4;23,4;67;14,04;0;93;61
"2398";0;965;24,5;65;10,8;0;93;61
"2399";0;965;25,6;60;13,68;0;93;61
"2400";0;963,8;24,5;66;16,2;0;93;61
"2401";0;964,1;23,8;66;9;0;93;61
"2402";0;964,5;23,4;69;5,4;0;93;61
"2403";0;964,9;22,8;74;1,8;0;93;61
"2404";0;965,3;22,4;77;3,24;0;93;61
"2405";0;966,1;22;82;1,44;0;97;61
"2406";0;967;22;84;0;0;97;61
"2407";0;966,9;21,4;87;0,36;0;97;61
"2408";0;966,6;21,7;86;0;0;97;61
"2409";0;965,5;21,1;90;1,8;0;97;61
"2410";0;965,2;21,2;92;0;0;97;61
"2411";0;964,6;21,1;92;0;0;97;61
"2412";0;964,7;20,7;92;0;0;97;61
"2413";0;964,6;20,2;94;0,72;0;97;61
"2414";0;965,1;20,2;95;0,36;0;97;61
"2415";0;965,9;21,6;91;0,36;0;97;61
"2416";0;966,5;23,6;82;1,44;0;97;61
"2417";0;967;26,1;72;6,84;0;97;61
"2418";0;967,1;28,1;61;1,8;0;97;61
"2419";0;966,8;29,2;57;4,68;0;97;61
"2420";0;966,2;29,8;52;10,08;0;97;61
"2421";2,2;965,4;25,2;77;14,76;0;97;61
"2422";8,8;965,2;24,4;86;10,08;0;97;61
"2423";0,4;963,8;30,5;57;0,72;0;97;61
"2424";0;963;26,6;70;8,64;0;97;61
"2425";0;962,9;29;66;1,08;0;97;61
"2426";0;962,6;29,3;63;5,4;0;97;61
"2427";0;963,5;27,2;73;2,52;0;97;61
"2428";0;964,1;26,5;75;5,76;0;97;61
"2429";0,8;965,5;23,3;91;7,56;0;99;60
"2430";1,8;965,3;22,4;91;12,24;0;99;60
"2431";0,4;965,7;22,9;91;10,08;0;99;60
"2432";0,2;965,8;21,8;90;5,4;0;99;60
"2433";0;964,8;21,7;88;1,44;0;99;60
"2434";0;964;20,7;93;0;0;99;60
"2435";0;964,1;21;91;0,36;0;99;60
"2436";0;964,1;21,1;90;1,8;0;99;60
"2437";0;964,4;20,5;91;0,36;0;99;60
"2438";0;964,8;21,2;87;3,96;0;99;60
"2439";0;964,9;23;81;0,72;0;99;60
"2440";0;965,3;23,5;82;1,8;0;99;60
"2441";0,4;964,8;24,7;77;6,84;0;99;60
"2442";0;965,3;25,4;73;0,72;0;99;60
"2443";0;965,6;25,4;76;10,44;0;99;60
"2444";0;964,9;24,7;79;12,6;0;99;60
"2445";0;964;24,4;79;15,48;0;99;60
"2446";0;963,4;24,4;78;8,28;0;99;60
"2447";0;962,7;24;82;9,36;0;99;60
"2448";0;962,1;24,1;82;11,52;0;99;60
"2449";0;963,9;23,9;84;3,6;0;99;60
"2450";0;964,7;19,9;88;15,48;0;99;60
"2451";1,6;965,8;19,2;94;6,84;0;99;60
"2452";1,4;965,6;19,4;95;1,08;0;99;60
"2453";0;963,2;19,4;88;15,84;0;99;59
"2454";0;964,5;19,4;89;3,96;0;99;59
"2455";0;963,9;19,5;88;1,8;0;99;59
"2456";0;963,4;18,7;94;1,08;0;99;59
"2457";0;963,4;18,3;94;2,52;0;99;59
"2458";0;963,2;18,1;95;0;0;99;59
"2459";0;962,7;18;96;1,8;0;99;59
"2460";0;962,7;16,9;96;1,08;0;99;59
"2461";0;963,1;17,3;96;0;0;99;59
"2462";0;963,8;18,4;96;3,96;0;99;59
"2463";0;964,5;19,3;96;0,72;0;99;59
"2464";0;965,2;21;90;0,36;0;99;59
"2465";0;965,6;22,6;86;1,08;0;99;59
"2466";0;965,5;24,5;78;1,8;0;99;59
"2467";0;965,4;27,5;68;4,32;0;99;59
"2468";0;965,2;27,6;64;5,4;0;99;59
"2469";0;964,3;28,9;60;5,4;0;99;59
"2470";0;963,1;29,4;58;6,12;0;99;59
"2471";0;962,3;30,6;51;9;0;99;59
"2472";0;961,5;31;51;6,84;0;99;59
"2473";0;961,8;29,6;58;16,56;0;99;59
"2474";0;962,5;28,3;58;8,28;0;99;59
"2475";0;963,1;26,5;71;2,52;0;99;59
"2476";0;963,8;24,3;85;0;0;99;59
"2477";0;964,7;23,8;86;3,96;0;97;59
"2478";0;965,5;23,2;92;1,8;0;97;59
"2479";0;965,9;22,8;91;1,44;0;97;59
"2480";0;964,9;23,3;85;9,72;0;97;59
"2481";0;963,8;22,6;89;10,08;0;97;59
"2482";0;964,2;22;91;3,24;0;97;59
"2483";0;964;21,4;91;0,72;0;97;59
"2484";0;963,4;20,7;94;3,24;0;97;59
"2485";0;963,7;20,3;94;0,36;0;97;59
"2486";0;964,7;19,9;95;1,08;0;97;59
"2487";0;966,1;21,3;94;3,24;0;97;59
"2488";0;966,9;22,7;89;3,96;0;97;59
"2489";0;966,9;23,7;86;6,84;0;97;59
"2490";0;966,9;24,7;82;6,84;0;97;59
"2491";0;966,9;26,1;77;5,76;0;97;59
"2492";0;966,6;27,4;72;4,32;0;97;59
"2493";0;965,9;30;65;7,92;0;97;59
"2494";0;965,2;29,6;60;8,28;0;97;59
"2495";0;964,8;30,5;59;6,12;0;97;59
"2496";0;964;31,4;51;1,44;0;97;59
"2497";0;963,7;31;52;6,84;0;97;59
"2498";0;963,8;30,1;58;4,32;0;97;59
"2499";0;965,1;28;68;5,76;0;97;59
"2500";0;965,5;22,2;87;4,32;0;97;59
"2501";0;966,5;22,3;89;0;0;92;58
"2502";0;968;23,5;81;3,96;0;92;58
"2503";0;968,5;24,2;78;13,32;0;92;58
"2504";0;968,7;23,3;81;10,8;0;92;58
"2505";0;968,7;23;80;9,36;0;92;58
"2506";0;968,4;22,7;79;9;0;92;58
"2507";0;968,3;22,5;78;12,24;0;92;58
"2508";0;968,6;21,3;86;7,92;0;92;58
"2509";0,6;969;20,8;89;9;0;92;58
"2510";0;969,7;20,7;90;4,68;0;92;58
"2511";0;970,4;21,7;86;7,56;0;92;58
"2512";0;970,9;23,3;79;14,04;0;92;58
"2513";0;971,4;24,3;76;12,6;0;92;58
"2514";0;972;24,8;73;8,28;0;92;58
"2515";0;972,1;24,6;80;10,08;0;92;58
"2516";0;971,6;26,5;72;9,72;0;92;58
"2517";0,2;970,8;27,5;70;11,52;0;92;58
"2518";0;970,1;28,5;63;8,64;0;92;58
"2519";0;969,2;28,9;63;8,28;0;92;58
"2520";0;967,9;29,1;64;12,96;0;92;58
"2521";0;967,5;29,5;65;11,16;0;92;58
"2522";0;967,2;28;71;9;0;92;58
"2523";0;967,5;26,7;75;3,24;0;92;58
"2524";0;967,8;25,1;83;3,24;0;92;58
"2525";0;966,1;29,5;66;1,9;1;85;58
"2526";0;968,5;24,2;87;1,8;0;85;58
"2527";0;969,5;23,9;87;2,52;0;85;58
"2528";0;969,5;23,6;88;3,24;0;85;58
"2529";0;969,4;23,5;89;0,72;0;85;58
"2530";0;969,6;24,5;82;15,84;0;85;58
"2531";4,6;969,2;21,7;90;2,52;0;85;58
"2532";0,4;969,3;21,4;93;5,76;0;85;58
"2533";0,8;969,4;20,9;94;3,96;0;85;58
"2534";0,4;969;20,9;95;5,04;0;85;58
"2535";0;969,2;21,2;95;3,6;0;85;58
"2536";0;969,5;22;94;6,48;0;85;58
"2537";0;969,2;23,1;88;6,84;0;85;58
"2538";0,2;969,1;24,9;80;8,64;0;85;58
"2539";0;968,5;27;65;9,36;0;85;58
"2540";0;968,3;29,3;60;11,52;0;85;58
"2541";0;968;29,3;60;12,24;0;85;58
"2542";0;967,7;29,5;62;9;0;85;58
"2543";0;967,2;30,2;59;8,28;0;85;58
"2544";0;967;30,7;59;5,04;0;85;58
"2545";0;965,9;31,8;51;10,8;0;85;58
"2546";0;965,3;30,4;56;9,36;0;85;58
"2547";0;965,7;29,5;63;5,4;0;85;58
"2548";0;966,8;26,4;82;0,36;0;85;58
"2549";0;967,5;25,4;84;1,8;0;77;58
"2550";0;967,5;25,7;83;0;0;77;58
"2551";0;967,4;24,8;89;0;0;77;58
"2552";0;966,8;24,2;91;0;0;77;58
"2553";0;965,7;23,3;93;0;0;77;58
"2554";0;965,3;22,9;94;0;0;77;58
"2555";0;964,9;22,6;95;0;0;77;58
"2556";0;965,6;22,6;95;0;0;77;58
"2557";0;965,6;22,8;95;1,08;0;77;58
"2558";4,2;964,9;22,9;92;4,68;0;77;58
"2559";0;964,9;24,7;88;3,96;0;77;58
"2560";0,2;965,1;26,9;79;5,4;0;77;58
"2561";0;965,9;26,8;74;3,24;0;77;58
"2562";0;967,5;22,5;85;17,64;0;77;58
"2563";4,8;967,5;21,9;93;12,96;0;77;58
"2564";0;967,2;22,8;87;11,16;0;77;58
"2565";0;966,3;24,3;79;16,92;0;77;58
"2566";0;965,3;24,2;76;12,96;0;77;58
"2567";0;964,8;24,8;73;12,6;0;77;58
"2568";0;963,9;25,4;72;13,32;0;77;58
"2569";0;963,8;25,2;74;10,44;0;77;58
"2570";0;964;24,1;78;14,04;0;77;58
"2571";0;965,4;23,2;81;10,08;0;77;58
"2572";0;966,9;21,5;90;11,88;0;77;58
"2573";0;965,5;20,6;94;0,4;1;68;58
"2574";0;965,6;21,1;93;0;1;68;58
"2575";1,2;967,1;20,7;90;11,52;0;68;58
"2576";0,6;967,5;20,6;94;5,76;0;68;58
"2577";0,8;968,2;20,5;94;2,52;0;68;58
"2578";0;966,9;20,4;94;0;0;68;58
"2579";0;966;20,3;94;2,88;0;68;58
"2580";0;965,4;20,3;94;1,08;0;68;58
"2581";0;965;20,7;93;5,4;0;68;58
"2582";0;964,9;20,6;92;3,6;0;68;58
"2583";0;964,9;20,5;93;3,24;0;68;58
"2584";0;966,2;21,9;88;7,92;0;68;58
"2585";0;966,8;23;84;5,4;0;68;58
"2586";0;966,6;23,7;79;10,44;0;68;58
"2587";0;966,2;25;73;4,68;0;68;58
"2588";0;966,4;24,9;76;2,52;0;68;58
"2589";0;966,2;25,8;74;5,76;0;68;58
"2590";0;964,9;26,1;70;7,92;0;68;58
"2591";0;964,7;25,6;73;7,2;0;68;58
"2592";0;964,3;25,1;79;12,24;0;68;58
"2593";0,4;964,5;23,5;84;11,16;0;68;58
"2594";0,6;964,8;22,5;91;9,36;0;68;58
"2595";0,2;965,7;22;92;7,92;0;68;58
"2596";0,8;965,9;20,4;93;5,76;0;68;58
"2597";1,2;965,7;20,6;91;12,96;0;58;58
"2598";0,4;966,5;20,7;93;1,8;0;58;58
"2599";0,4;966,9;20,6;94;1,44;0;58;58
"2600";0;966,5;20,7;95;1,08;0;58;58
"2601";0;966,3;20,6;95;0;0;58;58
"2602";0;966,2;20,8;94;5,4;0;58;58
"2603";0;965,6;20,8;94;9,36;0;58;58
"2604";0;965,2;20,8;95;3,96;0;58;58
"2605";0;965,6;20,9;94;2,52;0;58;58
"2606";0;965,8;20,9;95;0,72;0;58;58
"2607";0;966,4;21,4;93;6,48;0;58;58
"2608";0,2;967,2;22,3;89;3,6;0;58;58
"2609";0;967,8;23,6;83;1,8;0;58;58
"2610";0;968;25;75;3,24;0;58;58
"2611";0;968;25,5;70;4,68;0;58;58
"2612";0;967,5;26,7;62;7,56;0;58;58
"2613";0;967,1;27,3;63;7,2;0;58;58
"2614";0;966,5;28,5;58;7,92;0;58;58
"2615";0;965,7;28,6;56;10,44;0;58;58
"2616";0;965,1;28,9;55;7,2;0;58;58
"2617";0;964,7;28,7;61;6,48;0;58;58
"2618";0;965,4;24,4;81;16,56;0;58;58
"2619";0;966,3;23,1;86;8,64;0;58;58
"2620";0;967;22,8;87;2,16;0;58;58
"2621";0;967,7;22,7;88;3,96;0;47;58
"2622";0;968;22,8;87;7,56;0;47;58
"2623";0;968,9;22,7;87;5,04;0;47;58
"2624";0;969;22,2;83;7,2;0;47;58
"2625";0;968,5;21,5;84;5,4;0;47;58
"2626";0;967,9;21,3;85;4,68;0;47;58
"2627";0;968;20,8;88;3,96;0;47;58
"2628";0;967,7;20,4;89;3,24;0;47;58
"2629";0;968,1;20;89;3,96;0;47;58
"2630";0;968,6;20;90;4,32;0;47;58
"2631";0;969,4;20,9;86;7,56;0;47;58
"2632";0;969,7;22;79;8,64;0;47;58
"2633";0;969,9;23,7;75;7,56;0;47;58
"2634";0;970;25,3;70;7,2;0;47;58
"2635";0;969,6;28,2;62;7,92;0;47;58
"2636";0;969,2;29,2;60;5,4;0;47;58
"2637";0;968,8;30,2;55;6,48;0;47;58
"2638";0;967,6;30;54;9,72;0;47;58
"2639";0;966,8;30,6;51;10,8;0;47;58
"2640";0;966,5;28,2;65;10,44;0;47;58
"2641";0;965,9;27;69;6,12;0;47;58
"2642";0;966,8;27,2;68;1,8;0;47;58
"2643";0;966,4;25,1;82;0,72;0;47;58
"2644";0;967,3;24,6;84;3,24;0;47;58
"2645";0;968,1;23,7;91;0,72;0;37;58
"2646";0;968,4;23,7;86;2,88;0;37;58
"2647";0;968,7;23,3;83;0;0;37;58
"2648";0;968,1;22,3;91;0;0;37;58
"2649";0;967,6;22,5;90;1,08;0;37;58
"2650";0;967,3;21,6;91;1,44;0;37;58
"2651";0;966,8;21,1;94;0;0;37;58
"2652";0;966,9;21,7;91;1,08;0;37;58
"2653";0;967,2;20,4;94;0;0;37;58
"2654";0;967,9;20,3;95;0,36;0;37;58
"2655";0;968,3;23;87;1,44;0;37;58
"2656";0;968,5;26,2;74;6,48;0;37;58
"2657";0;968,5;28,8;59;10,44;0;37;58
"2658";0;968,5;30,3;51;11,16;0;37;58
"2659";0;968,3;31,2;47;8,28;0;37;58
"2660";0;967,5;31,9;41;9,36;0;37;58
"2661";0;966,7;31;49;7,56;0;37;58
"2662";0;967,4;24,6;76;12,6;0;37;58
"2663";13,4;965,2;23,2;93;3,6;0;37;58
"2664";0;964,4;25,4;80;1,08;0;37;58
"2665";0;964,1;26,2;73;1,08;0;37;58
"2666";0;963,5;27,1;72;6,84;0;37;58
"2667";0;965,3;25,3;86;0;0;37;58
"2668";0;965,8;24,6;89;0;0;37;58
"2669";0,2;966,3;24,3;89;0;0;27;58
"2670";0;967,2;24,1;90;7,56;0;27;58
"2671";27,6;968,2;19,9;94;7,2;0;27;58
"2672";2,2;966,3;20;95;1,44;0;27;58
"2673";0,4;964,6;20,1;95;4,68;0;27;58
"2674";0;966,3;20,2;95;0,72;0;27;58
"2675";0;965,5;20,2;95;5,04;0;27;58
"2676";0,8;965,4;20,2;95;2,88;0;27;58
"2677";0;965,6;20,6;94;0,36;0;27;58
"2678";0;966,1;20,5;95;0,72;0;27;58
"2679";0;966,9;21,5;92;4,68;0;27;58
"2680";0;967,3;23,4;83;10,08;0;27;58
"2681";0,2;967,6;24,9;74;14,04;0;27;58
"2682";0;967,6;26,6;68;11,16;0;27;58
"2683";0;966,9;27,1;68;16,2;0;27;58
"2684";2,6;966,7;22,6;84;17,28;0;27;58
"2685";6,8;965,3;21,9;91;10,08;0;27;58
"2686";0;964,6;26,7;76;9,72;0;27;58
"2687";0;964,1;27,8;69;9,36;0;27;58
"2688";9,8;964,9;20,4;94;21,96;0;27;58
"2689";2;964,8;21,4;95;7,56;0;27;58
"2690";1,4;964,2;21,6;94;7,2;0;27;58
"2691";0,8;963,5;21,6;92;6,12;0;27;58
"2692";0;963,7;21,3;92;1,8;0;27;58
"2693";0;965,1;20,8;94;1,44;0;18;58
"2694";0;966;21;94;3,6;0;18;58
"2695";0;966,2;20,5;95;4,68;0;18;58
"2696";0;966,2;20,5;94;2,16;0;18;58
"2697";0;965,7;20,3;95;0;0;18;58
"2698";0,2;965,5;20,4;95;0;0;18;58
"2699";0;965,3;20,8;95;0;0;18;58
"2700";0;965,2;20,9;95;0;0;18;58
"2701";0;965,7;20,9;95;2,16;0;18;58
"2702";0;966,3;20,7;95;0;0;18;58
"2703";0;967,1;21,5;95;0,36;0;18;58
"2704";0,4;967,9;21,8;94;3,24;0;18;58
"2705";0,8;968,3;22,8;91;0,72;0;18;58
"2706";0,2;968,7;23,8;86;0,36;0;18;58
"2707";0,2;968,7;23,2;90;8,64;0;18;58
"2708";0;968,6;23,3;83;6,84;0;18;58
"2709";0,8;968;23,4;86;1,08;0;18;58
"2710";0;967,6;24,4;81;7,92;0;18;58
"2711";0,2;967,2;23,4;85;7,56;0;18;58
"2712";12;967,3;21,9;93;0,36;0;18;58
"2713";3,4;966;22,1;94;1,08;0;18;58
"2714";0;965,5;22,8;90;0,72;0;18;58
"2715";0;965,9;22,6;91;1,44;0;18;58
"2716";0;966,4;21,5;95;0;0;18;58
"2717";0;966,9;21,2;95;0;0;10;58
"2718";0;967,6;20;95;1,08;0;10;58
"2719";0;967,5;19,7;96;0;0;10;58
"2720";0;967,2;19,4;96;0;0;10;58
"2721";0;966,7;18,7;96;0,36;0;10;58
"2722";0,2;966,4;18,6;96;0;0;10;58
"2723";0;966,1;18,4;96;0;0;10;58
"2724";0;966,2;18,5;97;0;0;10;58
"2725";0;966,5;19,1;97;0;0;10;58
"2726";0;967,4;19,6;97;0;0;10;58
"2727";0;967,9;20,3;96;0,36;0;10;58
"2728";0;968;21,4;96;1,8;0;10;58
"2729";0;968,3;23;87;1,44;0;10;58
"2730";0;968,5;25,7;79;1,8;0;10;58
"2731";0;968,2;27,7;68;3,96;0;10;58
"2732";0;967,5;28,9;59;3,6;0;10;58
"2733";0;966,9;30;56;4,32;0;10;58
"2734";0;966;30,7;53;3,24;0;10;58
"2735";0;965,1;31,9;45;9;0;10;58
"2736";0;964,4;30;50;12,6;0;10;58
"2737";0;964,6;30,9;49;7,92;0;10;58
"2738";0;965,3;26,2;70;17,28;0;10;58
"2739";0;965,9;23,4;75;6,84;0;10;58
"2740";0;966;22,6;84;3,24;0;10;58
"2741";0;966,6;21,5;91;1,8;0;5;59
"2742";0;967,5;21,1;93;0;0;5;59
"2743";0;967,8;20,5;95;0;0;5;59
"2744";0;967,5;19,9;95;0;0;5;59
"2745";0;966,9;19,1;95;0;0;5;59
"2746";0;966,8;18,7;96;1,08;0;5;59
"2747";0;966,3;18,9;93;1,44;0;5;59
"2748";0;966,1;18,2;95;0;0;5;59
"2749";0;966,3;17,9;96;0;0;5;59
"2750";0;967,2;17,9;96;3,96;0;5;59
"2751";0;968;19,6;96;0;0;5;59
"2752";0;968,3;21,7;93;1,8;0;5;59
"2753";0;968,7;23,5;81;7,92;0;5;59
"2754";0;968,6;24,9;73;7,2;0;5;59
"2755";0;968,1;27,3;64;7,92;0;5;59
"2756";0;967,4;28,8;58;7,2;0;5;59
"2757";0;966,6;30,1;54;5,4;0;5;59
"2758";0;965,7;30,8;51;5,76;0;5;59
"2759";0;965;31,2;43;6,48;0;5;59
"2760";0;964,3;31,8;43;4,68;0;5;59
"2761";0;963,8;31,6;41;5,4;0;5;59
"2762";0;963,6;30,5;52;11,52;0;5;59
"2763";0;964;28,2;61;7,56;0;5;59
"2764";0;964,5;25,7;73;0,72;0;5;59
"2765";0;965,1;25,2;78;0,36;0;1;59
"2766";0;965,7;23;90;0;0;1;59
"2767";0;966;22;93;0;0;1;59
"2768";0;965,8;20,8;94;0;0;1;59
"2769";0;965,2;20,3;95;1,44;0;1;59
"2770";0;965,2;19,7;95;0,36;0;1;59
"2771";0;965,1;19,1;96;0,36;0;1;59
"2772";0;965,2;18,7;96;0;0;1;59
"2773";0;965,7;17,9;96;0,36;0;1;59
"2774";0;966,4;18,1;96;0;0;1;59
"2775";0;966,9;21,8;88;1,8;0;1;59
"2776";0;967,2;25,4;73;6,48;0;1;59
"2777";0;967,6;28,4;64;6,48;0;1;59
"2778";0;967,6;30,3;53;5,76;0;1;59
"2779";0;967,4;31;49;11,52;0;1;59
"2780";0;967,2;31;50;9,36;0;1;59
"2781";0;966,5;32,9;41;5,4;0;1;59
"2782";0;965,7;34,1;40;2,88;0;1;59
"2783";0;965,1;30,6;54;10,08;0;1;59
"2784";0;964,6;31,3;55;4,32;0;1;59
"2785";0;963,9;32,8;39;13,68;0;1;59
"2786";0;964,2;31,3;52;12,6;0;1;59
"2787";0;964,6;28,7;60;4,68;0;1;59
"2788";0;965,7;26,2;73;0,36;0;1;59
"2789";0;966,8;24,8;87;0;0;0;60
"2790";0;967,8;24,4;83;3,96;0;0;60
"2791";0;968;23,5;86;1,8;0;0;60
"2792";0;967,3;22,5;92;0,36;0;0;60
"2793";0;967,1;21,6;95;0,72;0;0;60
"2794";0;966,5;20,4;95;1,08;0;0;60
"2795";0;966,3;19,8;96;0;0;0;60
"2796";0;966,6;18,6;96;3,6;0;0;60
"2797";0;966,9;18,1;96;0,72;0;0;60
"2798";0;967,5;18,2;96;1,8;0;0;60
"2799";0;968,2;21,7;86;0;0;0;60
"2800";0;968,7;25;69;7,56;0;0;60
"2801";0;969;27,3;61;3,24;0;0;60
"2802";0;969,1;30;51;5,76;0;0;60
"2803";0;968,7;32;45;7,2;0;0;60
"2804";0;968,1;32,9;39;10,8;0;0;60
"2805";0;967,7;33,1;40;6,84;0;0;60
"2806";0;967,2;33,9;36;6,12;0;0;60
"2807";0;966,6;33,2;36;2,52;0;0;60
"2808";0;966;31,9;47;4,68;0;0;60
"2809";0;965,4;32,8;41;15,12;0;0;60
"2810";0;965,2;32,2;39;14,04;0;0;60
"2811";0;965,4;29,4;46;7,92;0;0;60
"2812";0;966,1;26,1;64;3,96;0;0;60
"2813";0;967;23,2;77;0,72;0;0;61
"2814";0;967,9;21,2;89;0;0;0;61
"2815";0;968,3;20;91;0;0;0;61
"2816";0;968,2;19,7;92;0;0;0;61
"2817";0;968,1;20,9;85;1,44;0;0;61
"2818";0;967,6;21,8;75;1,8;0;0;61
"2819";0;967,4;21,8;72;3,24;0;0;61
"2820";0;968;20,8;75;3,24;0;0;61
"2821";0;968,8;20,4;77;6,12;0;0;61
"2822";0;969,8;19,6;82;0,36;0;0;61
"2823";0;970,3;21,2;82;2,52;0;0;61
"2824";0;970,4;23,2;69;9,36;0;0;61
"2825";0;970,2;25,2;58;13,68;0;0;61
"2826";0;970,2;27,1;50;14,4;0;0;61
"2827";0;969,9;28,9;44;13,68;0;0;61
"2828";0;969,7;29,8;42;11,88;0;0;61
"2829";0;969;31,7;34;11,16;0;0;61
"2830";0;968,2;32,6;28;8,64;0;0;61
"2831";0;967,4;33,2;31;7,56;0;0;61
"2832";0;966,5;33,3;30;7,2;0;0;61
"2833";0;965,8;32,9;32;9,36;0;0;61
"2834";0;965,4;31,4;36;12,24;0;0;61
"2835";0;965,3;28,2;48;7,92;0;0;61
"2836";0;966,2;24,9;65;0;0;0;61
"2837";0;967,1;23,1;75;1,8;0;3;61
"2838";0;967,8;21,3;86;2,52;0;3;61
"2839";0;968,2;19,9;89;0,36;0;3;61
"2840";0;968,1;22,6;78;4,32;0;3;61
"2841";0;967,9;22,3;81;5,04;0;3;61
"2842";0;967,8;22,3;80;6,12;0;3;61
"2843";0;967,8;21,6;83;5,04;0;3;61
"2844";0;967,7;20,9;87;5,4;0;3;61
"2845";0;968,3;20,3;89;4,68;0;3;61
"2846";0;969,1;20,2;91;0,72;0;3;61
"2847";0;969,5;21,4;87;5,4;0;3;61
"2848";0;969,7;23,9;74;9,36;0;3;61
"2849";0;969,7;25,9;68;13,32;0;3;61
"2850";0;969,3;27,8;63;11,52;0;3;61
"2851";0;968,7;30;55;7,92;0;3;61
"2852";0;968;31,3;52;10,08;0;3;61
"2853";0;967,4;32,5;49;6,84;0;3;61
"2854";0;966,7;33,2;46;2,16;0;3;61
"2855";0;966,2;35,1;41;3,6;0;3;61
"2856";0;965,5;33,6;41;1,44;0;3;61
"2857";0;965;32,8;49;1,8;0;3;61
"2858";2,4;964,9;26,5;72;15,48;0;3;61
"2859";6,2;965,2;24,3;79;5,4;0;3;61
"2860";0;965,4;23,1;91;2,52;0;3;61
"2861";0;965,9;23,7;92;1,08;0;8;62
"2862";0;966,8;23,2;94;0;0;8;62
"2863";0;967,2;22,8;95;0;0;8;62
"2864";0;967,1;22,7;95;0;0;8;62
"2865";0;967,1;21,8;95;0;0;8;62
"2866";0;966,8;21,5;96;0;0;8;62
"2867";0;966,6;21,2;96;0,36;0;8;62
"2868";0;966,9;22,4;95;6,48;0;8;62
"2869";0;967,6;22,5;91;6,48;0;8;62
"2870";0;968,2;22,3;90;4,32;0;8;62
"2871";0,2;968,7;24,2;84;2,88;0;8;62
"2872";0;968,4;24,9;79;10,08;0;8;62
"2873";0;968,1;26,7;71;9,36;0;8;62
"2874";0;968;28,9;64;7,92;0;8;62
"2875";0;967,6;30,8;58;6,12;0;8;62
"2876";0;967,2;31,9;50;3,6;0;8;62
"2877";0;966,6;32,7;44;6,12;0;8;62
"2878";0;965,9;33,6;43;4,68;0;8;62
"2879";0;965,1;33,2;45;10,8;0;8;62
"2880";0;964,3;32,9;47;8,64;0;8;62
"2881";0;963,5;33,2;45;11,16;0;8;62
"2882";0;963,3;32,1;45;10,08;0;8;62
"2883";0;963,5;29;59;2,16;0;8;62
"2884";0;963,6;25,5;78;1,08;0;8;62
"2885";0;964;24,4;85;0;0;15;62
"2886";0;964,5;23,2;89;0;0;15;62
"2887";0;964,9;22,7;92;0;0;15;62
"2888";0;964,9;22,4;92;0;0;15;62
"2889";0;964,7;22,1;94;0,72;0;15;62
"2890";0;964,6;23,6;81;2,16;0;15;62
"2891";0;964,5;22,6;80;5,76;0;15;62
"2892";0;964,7;21,5;84;5,4;0;15;62
"2893";0;965;21,3;84;4,32;0;15;62
"2894";0;965,6;20,5;90;1,08;0;15;62
"2895";0;966,1;22,8;80;3,24;0;15;62
"2896";0;966,4;24,2;70;11,52;0;15;62
"2897";0;966,1;26,5;63;10,44;0;15;62
"2898";0;966;28;58;9,72;0;15;62
"2899";0;965,5;29,5;54;6,48;0;15;62
"2900";0;964,8;31,2;52;3,96;0;15;62
"2901";0;964,4;32;49;4,68;0;15;62
"2902";0;963,6;33,5;38;5,4;0;15;62
"2903";0;963,1;33,2;43;9;0;15;62
"2904";0;962,4;33;41;12,24;0;15;62
"2905";0;961,6;32,7;38;10,8;0;15;62
"2906";0;961,2;31,4;42;11,52;0;15;62
"2907";0;961,4;28,6;47;5,4;0;15;62
"2908";0;962;24,5;67;0;0;15;62
"2909";0;962,4;22,2;83;3,6;0;24;63
"2910";0;963;21,3;86;1,08;0;24;63
"2911";0;963,5;19,3;92;0;0;24;63
"2912";0;963,3;18,8;94;1,08;0;24;63
